full_name,nation,birthday,snooker_id,cuetracker_id,wikidata_id,wiki_id
IIS 10.0 Detailed Error - 404.0 - Not Found,,,1900,,,
IIS 10.0 Detailed Error - 404.0 - Not Found,,,1901,,,
IIS 10.0 Detailed Error - 404.0 - Not Found,,,1902,,,
IIS 10.0 Detailed Error - 404.0 - Not Found,,,1906,,,
IIS 10.0 Detailed Error - 404.0 - Not Found,,,1914,,,
IIS 10.0 Detailed Error - 404.0 - Not Found,,,1920,,,
IIS 10.0 Detailed Error - 404.0 - Not Found,,,1933,,,
IIS 10.0 Detailed Error - 404.0 - Not Found,,,1937,,,
IIS 10.0 Detailed Error - 404.0 - Not Found,,,1953,,,
IIS 10.0 Detailed Error - 404.0 - Not Found,,,1954,,,
IIS 10.0 Detailed Error - 404.0 - Not Found,,,1955,,,
IIS 10.0 Detailed Error - 404.0 - Not Found,,,1956,,,
IIS 10.0 Detailed Error - 404.0 - Not Found,,,1962,,,
