full_name,nation,birthday,snooker_id,cuetracker_id,wikidata_id,wiki_id
George Spiteri,Australia,,3600,,,
Alex Render,Australia,,3601,,,
Sebastian Zhang,Australia,,3602,,,
Yie Ching,Australia,,3603,,,
Jayson Fonoia,Australia,,3604,,,
Greg Jenkins,Australia,,3605,,,
Michael Hough,Australia,,3606,,,
Nathan Cox,Australia,,3607,,,
Ron Tulloch,Australia,,3608,,,
Sam D'Elia,Australia,,3609,,,
Paul Rameka,Australia,,3610,,,
Abhishek Chandra,Australia,,3611,,,
Michael Plashchik,Australia,,3612,,,
Tristan Lau,Australia,,3613,,,
Steve Jay,Australia,,3614,,,
Albert Knezevic,Australia,,3616,,,
Luv Boricha,India,,3617,,,
Jom Wangta,Australia,,3618,,,
Barry Bradshaw,Australia,,3619,,,
Len Hills,Australia,,3620,,,
Brian Kepu,Australia,,3621,,,
Jason Hastings,Australia,,3622,,,
Rana Raza,Australia,,3623,,,
Saim Siddiqi,Australia,,3624,,,
Andrew Siddons,Australia,,3625,,,
Zachary Hilton,Australia,,3626,,,
Gary Mares,Australia,,3627,,,
Sayed Hussaini,Australia,,3628,,,
Joe Minici,Australia,,3629,,,
Sing Vong Suthi,Australia,,3630,,,
Chris Kerr,Australia,,3631,,,
Barry Sadowski,Australia,,3632,,,
Brett Watson,Australia,,3633,,,
Paul Ng,Australia,,3634,,,
Adam Waller,Australia,,3635,,,
Alex Ganji,Australia,,3636,,,
Jayden Dinga,Australia,,3637,,,
Xavier Daw,Australia,,3638,,,
Roger Farebrother,Australia,,3639,,,
Yeung Chi Kin,Australia,,3640,,,
Cale Barrett,Australia,,3641,,,
Jin Ying,Australia,,3642,,,
Steve Hanna,Australia,,3643,,,
Malcolm Winter,Australia,,3644,,,
Adrian Law,Australia,,3645,,,
