full_name,nation,birthday,snooker_id,cuetracker_id,wikidata_id,wiki_id
Just a moment...,,,2900,,,
Just a moment...,,,2901,,,
Just a moment...,,,2902,,,
Just a moment...,,,2903,,,
Just a moment...,,,2904,,,
Just a moment...,,,2905,,,
Just a moment...,,,2906,,,
Just a moment...,,,2907,,,
Just a moment...,,,2908,,,
Just a moment...,,,2909,,,
Just a moment...,,,2910,,,
Just a moment...,,,2911,,,
Just a moment...,,,2912,,,
Just a moment...,,,2913,,,
Just a moment...,,,2914,,,
Just a moment...,,,2915,,,
Just a moment...,,,2916,,,
Just a moment...,,,2917,,,
Just a moment...,,,2918,,,
Just a moment...,,,2919,,,
Just a moment...,,,2920,,,
Just a moment...,,,2921,,,
Just a moment...,,,2922,,,
Just a moment...,,,2923,,,
Just a moment...,,,2924,,,
Just a moment...,,,2925,,,
Just a moment...,,,2926,,,
Just a moment...,,,2927,,,
Just a moment...,,,2928,,,
Just a moment...,,,2929,,,
Just a moment...,,,2930,,,
Just a moment...,,,2931,,,
Just a moment...,,,2932,,,
Just a moment...,,,2933,,,
Just a moment...,,,2934,,,
Just a moment...,,,2935,,,
Just a moment...,,,2936,,,
Just a moment...,,,2937,,,
Just a moment...,,,2938,,,
Just a moment...,,,2939,,,
Just a moment...,,,2940,,,
Just a moment...,,,2941,,,
Just a moment...,,,2942,,,
Just a moment...,,,2943,,,
Just a moment...,,,2944,,,
Just a moment...,,,2945,,,
Just a moment...,,,2946,,,
Just a moment...,,,2947,,,
Just a moment...,,,2948,,,
Just a moment...,,,2949,,,
Just a moment...,,,2950,,,
Just a moment...,,,2951,,,
Just a moment...,,,2952,,,
Just a moment...,,,2953,,,
Just a moment...,,,2954,,,
Just a moment...,,,2955,,,
Just a moment...,,,2956,,,
Just a moment...,,,2957,,,
Just a moment...,,,2958,,,
Just a moment...,,,2959,,,
Just a moment...,,,2960,,,
Just a moment...,,,2961,,,
Just a moment...,,,2962,,,
Just a moment...,,,2963,,,
Just a moment...,,,2964,,,
Just a moment...,,,2965,,,
Just a moment...,,,2966,,,
Just a moment...,,,2967,,,
Just a moment...,,,2968,,,
Just a moment...,,,2969,,,
Just a moment...,,,2970,,,
Just a moment...,,,2971,,,
Just a moment...,,,2972,,,
Just a moment...,,,2973,,,
Just a moment...,,,2974,,,
Just a moment...,,,2975,,,
Just a moment...,,,2976,,,
Just a moment...,,,2977,,,
Just a moment...,,,2978,,,
Just a moment...,,,2979,,,
Just a moment...,,,2980,,,
Just a moment...,,,2981,,,
Just a moment...,,,2982,,,
Just a moment...,,,2983,,,
Just a moment...,,,2984,,,
Just a moment...,,,2985,,,
Just a moment...,,,2986,,,
Just a moment...,,,2987,,,
Just a moment...,,,2988,,,
Katherine Robertson,Canada,,2989,,,
Frances Tso,United States,,2990,,,
Jaime Miller,United States,,2991,,,
Kaarin Lysen,United States,,2992,,,
Mary Avina,United States,,2993,,,
Kathleen Stanley,United States,,2994,,,
Jamshid Kharazchi,Germany,,2997,,,
John Evans,England,,2999,,,
