full_name,nation,birthday,snooker_id,cuetracker_id,wikidata_id,wiki_id
IIS 10.0 Detailed Error - 500.19 - Internal Server Error,,,1145,,,
IIS 10.0 Detailed Error - 500.19 - Internal Server Error,,,1146,,,
IIS 10.0 Detailed Error - 500.19 - Internal Server Error,,,1147,,,
IIS 10.0 Detailed Error - 500.19 - Internal Server Error,,,1148,,,
IIS 10.0 Detailed Error - 500.19 - Internal Server Error,,,1149,,,
IIS 10.0 Detailed Error - 500.19 - Internal Server Error,,,1150,,,
IIS 10.0 Detailed Error - 500.19 - Internal Server Error,,,1151,,,
IIS 10.0 Detailed Error - 500.19 - Internal Server Error,,,1152,,,
IIS 10.0 Detailed Error - 500.19 - Internal Server Error,,,1153,,,
IIS 10.0 Detailed Error - 500.19 - Internal Server Error,,,1154,,,
IIS 10.0 Detailed Error - 500.19 - Internal Server Error,,,1155,,,
