full_name,nation,birthday,snooker_id,cuetracker_id,wikidata_id,wiki_id
Just a moment...,,,2700,,,
Just a moment...,,,2701,,,
Just a moment...,,,2702,,,
Just a moment...,,,2703,,,
Just a moment...,,,2704,,,
Just a moment...,,,2705,,,
Just a moment...,,,2706,,,
Just a moment...,,,2707,,,
Just a moment...,,,2708,,,
Just a moment...,,,2709,,,
Just a moment...,,,2710,,,
Just a moment...,,,2711,,,
Just a moment...,,,2712,,,
Just a moment...,,,2713,,,
Just a moment...,,,2714,,,
Just a moment...,,,2715,,,
Just a moment...,,,2716,,,
Just a moment...,,,2717,,,
Just a moment...,,,2718,,,
Just a moment...,,,2719,,,
Just a moment...,,,2720,,,
Just a moment...,,,2721,,,
Just a moment...,,,2722,,,
Just a moment...,,,2723,,,
Just a moment...,,,2724,,,
Just a moment...,,,2725,,,
Just a moment...,,,2726,,,
Just a moment...,,,2727,,,
Just a moment...,,,2728,,,
Just a moment...,,,2729,,,
Just a moment...,,,2730,,,
Just a moment...,,,2731,,,
Just a moment...,,,2732,,,
Just a moment...,,,2733,,,
Just a moment...,,,2734,,,
Just a moment...,,,2735,,,
Just a moment...,,,2736,,,
Just a moment...,,,2737,,,
Just a moment...,,,2738,,,
Just a moment...,,,2739,,,
Just a moment...,,,2740,,,
Just a moment...,,,2741,,,
Just a moment...,,,2742,,,
Just a moment...,,,2743,,,
Just a moment...,,,2744,,,
Just a moment...,,,2745,,,
Just a moment...,,,2746,,,
Just a moment...,,,2747,,,
Just a moment...,,,2748,,,
Just a moment...,,,2749,,,
Just a moment...,,,2750,,,
Just a moment...,,,2751,,,
Just a moment...,,,2752,,,
Just a moment...,,,2753,,,
Just a moment...,,,2754,,,
Just a moment...,,,2755,,,
Just a moment...,,,2756,,,
Just a moment...,,,2757,,,
Just a moment...,,,2758,,,
Just a moment...,,,2759,,,
Just a moment...,,,2760,,,
Just a moment...,,,2761,,,
Just a moment...,,,2762,,,
Just a moment...,,,2763,,,
Just a moment...,,,2764,,,
Just a moment...,,,2765,,,
Just a moment...,,,2766,,,
Just a moment...,,,2767,,,
Just a moment...,,,2768,,,
Just a moment...,,,2769,,,
Just a moment...,,,2770,,,
Just a moment...,,,2771,,,
Just a moment...,,,2772,,,
Just a moment...,,,2773,,,
Just a moment...,,,2774,,,
Just a moment...,,,2775,,,
Just a moment...,,,2776,,,
Just a moment...,,,2777,,,
Just a moment...,,,2778,,,
Just a moment...,,,2779,,,
Mary Talbot,England,,2788,,,
Annette Bates,England,,2789,,,
Yen Yo Lun,Taiwan,,2790,,,
Lauren McNamee,England,,2791,,,
Mandy Booth,England,,2792,,,
Jamie Hunter,England,,2793,,,
Michelle Brown,England,,2794,,,
Cath Bailey,England,,2795,,,
Christopher Clifford,Northern Ireland,,2796,,,
Sophie Nix,Scotland,,2799,,,
